timestamp,open,high,low,close,volume,datetime
1636624800000,65421.5,65421.5,65111,65274,733.975,2021-11-11 10:00:00+00:00
1636628400000,65274,65300,64935.5,65268,807.503,2021-11-11 11:00:00+00:00
1636632000000,65268,65335,64709,65011,1513.34,2021-11-11 12:00:00+00:00
1636635600000,65011,65150,64667,64774,1085.205,2021-11-11 13:00:00+00:00
1636639200000,64774,65495,64454.5,65167,2237.672,2021-11-11 14:00:00+00:00
1636642800000,65167,65307,64683.5,64832,1292.006,2021-11-11 15:00:00+00:00
1636646400000,64832,65220,64781.5,65070.5,803.168,2021-11-11 16:00:00+00:00
1636650000000,65070.5,65255,64862.5,64931.5,374.918,2021-11-11 17:00:00+00:00
1636653600000,64931.5,64986.5,64602,64777,607.695,2021-11-11 18:00:00+00:00
1636657200000,64777,65215,64753,65141.5,382.465,2021-11-11 19:00:00+00:00
1636660800000,65141.5,65207,64789.5,64845,356.684,2021-11-11 20:00:00+00:00
1636664400000,64845,65100,64771,65069,581.112,2021-11-11 21:00:00+00:00
1636668000000,65069,65330.5,64905.5,65201.5,637.634,2021-11-11 22:00:00+00:00
1636671600000,65201.5,65201.5,64801,64831,532.477,2021-11-11 23:00:00+00:00
1636675200000,64831,64967.5,64705,64900,676.489,2021-11-12 00:00:00+00:00
1636678800000,64900,65400,64075,65135,2789.508,2021-11-12 01:00:00+00:00
1636682400000,65135,65465,64979.5,65055,1058.331,2021-11-12 02:00:00+00:00
1636686000000,65055,65079,64800,64894.5,698.077,2021-11-12 03:00:00+00:00
1636689600000,64894.5,65112,64750,64994.5,589.285,2021-11-12 04:00:00+00:00
1636693200000,64994.5,65021,64740,64758.5,381.785,2021-11-12 05:00:00+00:00
1636696800000,64758.5,64876.5,64500,64580.5,690.664,2021-11-12 06:00:00+00:00
1636700400000,64580.5,64680,64200,64509.5,1231.023,2021-11-12 07:00:00+00:00
1636704000000,64509.5,64956.5,64267,64896.5,1120.946,2021-11-12 08:00:00+00:00
1636707600000,64896.5,64897,63538.5,63832.5,3986.407,2021-11-12 09:00:00+00:00
1636711200000,63832.5,64220,63587.5,63699,1961.639,2021-11-12 10:00:00+00:00
1636714800000,63699,64056,63573,63809,1487.988,2021-11-12 11:00:00+00:00
1636718400000,63809,64244,63380,63835.5,2558.073,2021-11-12 12:00:00+00:00
1636722000000,63835.5,64090,63300,64025,2328.82,2021-11-12 13:00:00+00:00
1636725600000,64025,64177,63500,63551,1957.962,2021-11-12 14:00:00+00:00
1636729200000,63551,63757,62950,63242,3237.364,2021-11-12 15:00:00+00:00
1636732800000,63242,63431.5,62350,63147,4609.268,2021-11-12 16:00:00+00:00
1636736400000,63147,63644,63008,63642,1644.781,2021-11-12 17:00:00+00:00
1636740000000,63642,64115,63571,63928,1767.245,2021-11-12 18:00:00+00:00
1636743600000,63928,63944,63564,63901,825.973,2021-11-12 19:00:00+00:00
1636747200000,63901,64595.5,63849,64151,1516.357,2021-11-12 20:00:00+00:00
1636750800000,64151,64531.5,64042,64134.5,908.552,2021-11-12 21:00:00+00:00
1636754400000,64134.5,64190,63754,63946.5,633.82,2021-11-12 22:00:00+00:00
1636758000000,63946.5,64377,63855.5,64141,901.826,2021-11-12 23:00:00+00:00
1636761600000,64141,64444.5,64141,64334.5,608.587,2021-11-13 00:00:00+00:00
1636765200000,64334.5,64391,63889,63893.5,766.416,2021-11-13 01:00:00+00:00
1636768800000,63893.5,64026,63628,63736,920.676,2021-11-13 02:00:00+00:00
1636772400000,63736,63921,63674.5,63807,492.932,2021-11-13 03:00:00+00:00
1636776000000,63807,63967,63640,63730.5,439.536,2021-11-13 04:00:00+00:00
1636779600000,63730.5,63858,63550,63672.5,536.882,2021-11-13 05:00:00+00:00
1636783200000,63672.5,63900,63661,63887.5,423.758,2021-11-13 06:00:00+00:00
1636786800000,63887.5,64200,63783.5,64063,539.726,2021-11-13 07:00:00+00:00
1636790400000,64063,64103.5,63791,63849.5,607.918,2021-11-13 08:00:00+00:00
1636794000000,63849.5,63886,63422,63550,877.528,2021-11-13 09:00:00+00:00
1636797600000,63550,63769.5,63409.5,63769,528.258,2021-11-13 10:00:00+00:00
1636801200000,63769,63824.5,63576,63609.5,417.689,2021-11-13 11:00:00+00:00
1636804800000,63609.5,63809,63512.5,63566,630.811,2021-11-13 12:00:00+00:00
1636808400000,63566,63769.5,63550,63649,406.353,2021-11-13 13:00:00+00:00
1636812000000,63649,64812.5,63648.5,64705.5,3456.863,2021-11-13 14:00:00+00:00
1636815600000,64705.5,64755.5,64543,64667,908.635,2021-11-13 15:00:00+00:00
1636819200000,64667,65142.5,64636,64636,1395.432,2021-11-13 16:00:00+00:00
1636822800000,64636,64688,64556,64665.5,440.376,2021-11-13 17:00:00+00:00
1636826400000,64665.5,64683,63925.5,64131,1683.387,2021-11-13 18:00:00+00:00
1636830000000,64131,64248,63838,63950.5,661.177,2021-11-13 19:00:00+00:00
1636833600000,63950.5,64440,63930,64379,445.014,2021-11-13 20:00:00+00:00
1636837200000,64379,64392.5,64161.5,64387,513.564,2021-11-13 21:00:00+00:00
1636840800000,64387,64440,64162,64288.5,369.828,2021-11-13 22:00:00+00:00
1636844400000,64288.5,64581.5,64270.5,64423,307.602,2021-11-13 23:00:00+00:00
1636848000000,64423,65375,64423,64979.5,2008.104,2021-11-14 00:00:00+00:00
1636851600000,64979.5,65076,64670,64781.5,771.125,2021-11-14 01:00:00+00:00
1636855200000,64781.5,64962,64664,64664.5,508.003,2021-11-14 02:00:00+00:00
1636858800000,64664.5,64845,64557.5,64669,679.854,2021-11-14 03:00:00+00:00
1636862400000,64669,65021,64668.5,64767,750.895,2021-11-14 04:00:00+00:00
1636866000000,64767,64975,64500,64899.5,708.747,2021-11-14 05:00:00+00:00
1636869600000,64899.5,65200,64725,64821,1125.967,2021-11-14 06:00:00+00:00
1636873200000,64821,64875,64600,64667,763.772,2021-11-14 07:00:00+00:00
1636876800000,64667,64785.5,64120,64347.5,1466.494,2021-11-14 08:00:00+00:00
1636880400000,64347.5,64400,64166,64301.5,495.152,2021-11-14 09:00:00+00:00
1636884000000,64301.5,64517,64255.5,64410,637.647,2021-11-14 10:00:00+00:00
1636887600000,64410,64496.5,64236.5,64479.5,442.487,2021-11-14 11:00:00+00:00
1636891200000,64479.5,64776,64305,64609,959.677,2021-11-14 12:00:00+00:00
1636894800000,64609,64800,64550,64669,575.627,2021-11-14 13:00:00+00:00
1636898400000,64669,64669,64205.5,64405,1218.501,2021-11-14 14:00:00+00:00
1636902000000,64405,64405,64050,64103.5,1008.162,2021-11-14 15:00:00+00:00
1636905600000,64103.5,64233,63650,63774,1744.684,2021-11-14 16:00:00+00:00
1636909200000,63774,64280,63700,64216,1126.279,2021-11-14 17:00:00+00:00
1636912800000,64216,64450,63797,64050,1165.558,2021-11-14 18:00:00+00:00
1636916400000,64050,64211.5,63918.5,64194.5,350.817,2021-11-14 19:00:00+00:00
1636920000000,64194.5,64420,64121.5,64262.5,444.264,2021-11-14 20:00:00+00:00
1636923600000,64262.5,64475.5,64118,64360,438.796,2021-11-14 21:00:00+00:00
1636927200000,64360,64859.5,64351,64566.5,1093.116,2021-11-14 22:00:00+00:00
1636930800000,64566.5,65530,64379,65529.5,2059.899,2021-11-14 23:00:00+00:00
1636934400000,65529.5,66200,65529.5,65900,2863.864,2021-11-15 00:00:00+00:00
1636938000000,65900,65946.5,65556,65903,1332.8,2021-11-15 01:00:00+00:00
1636941600000,65903,65938.5,65696.5,65705,401.02,2021-11-15 02:00:00+00:00
1636945200000,65705,65866.5,65671,65758,543.183,2021-11-15 03:00:00+00:00
1636948800000,65758,65844,65733.5,65787.5,369.246,2021-11-15 04:00:00+00:00
1636952400000,65787.5,65915,65725,65725.5,354.705,2021-11-15 05:00:00+00:00
1636956000000,65725.5,65851,65665,65712.5,472.552,2021-11-15 06:00:00+00:00
1636959600000,65712.5,65771.5,65551,65612.5,593.896,2021-11-15 07:00:00+00:00
1636963200000,65612.5,65880,65342,65776.5,1465.137,2021-11-15 08:00:00+00:00
1636966800000,65776.5,66383,65733,65988.5,2183.629,2021-11-15 09:00:00+00:00
1636970400000,65988.5,66045,65721,65951,620.261,2021-11-15 10:00:00+00:00
1636974000000,65951,65951.5,65678.5,65755,540.765,2021-11-15 11:00:00+00:00
1636977600000,65755,65951.5,65607,65732.5,896.204,2021-11-15 12:00:00+00:00
1636981200000,65732.5,65843.5,65450,65555.5,1126.507,2021-11-15 13:00:00+00:00
1636984800000,65555.5,65556,64747,64940,2435.556,2021-11-15 14:00:00+00:00
1636988400000,64940,64948.5,64200,64330.5,3223.302,2021-11-15 15:00:00+00:00
1636992000000,64330.5,64492.5,63950,64321.5,2927.029,2021-11-15 16:00:00+00:00
1636995600000,64321.5,64495,64100,64112,832.038,2021-11-15 17:00:00+00:00
1636999200000,64112,64240,63700,63911,1345.413,2021-11-15 18:00:00+00:00
1637002800000,63911,64375,63680.5,64319,964.292,2021-11-15 19:00:00+00:00
1637006400000,64319,64319.5,63854,63981.5,827.898,2021-11-15 20:00:00+00:00
1637010000000,63981.5,64074.5,63333,63980,1789.085,2021-11-15 21:00:00+00:00
1637013600000,63980,64080,63500,64029.5,981.883,2021-11-15 22:00:00+00:00
1637017200000,64029.5,64032,63600,63691.5,728.056,2021-11-15 23:00:00+00:00
1637020800000,63691.5,63691.5,62523,62617.5,4610.316,2021-11-16 00:00:00+00:00
1637024400000,62617.5,62674.5,60863,62150,7623.084,2021-11-16 01:00:00+00:00
1637028000000,62150,62240,61528,61704.5,1377.183,2021-11-16 02:00:00+00:00
1637031600000,61704.5,61837,60445,60962,5075.88,2021-11-16 03:00:00+00:00
1637035200000,60962,61573.5,60300,61280,3284.65,2021-11-16 04:00:00+00:00
1637038800000,61280,61478,60826.5,61026,1570.852,2021-11-16 05:00:00+00:00
1637042400000,61026,61071,60300,60907.5,2336.265,2021-11-16 06:00:00+00:00
1637046000000,60907.5,61085,60510,60881,1557.657,2021-11-16 07:00:00+00:00
1637049600000,60881,61060,60685.5,61048,1458.603,2021-11-16 08:00:00+00:00
1637053200000,61048,61370,60100,60262.5,2932.655,2021-11-16 09:00:00+00:00
1637056800000,60262.5,60361.5,58500,60215,9787.994,2021-11-16 10:00:00+00:00
1637060400000,60215,60695,60128,60600,1943.528,2021-11-16 11:00:00+00:00
1637064000000,60600,60893.5,60055.5,60070,2365.622,2021-11-16 12:00:00+00:00
1637067600000,60070,60770,60070,60584.5,1608.313,2021-11-16 13:00:00+00:00
1637071200000,60584.5,61428,60462,60933.5,2370.448,2021-11-16 14:00:00+00:00
1637074800000,60933.5,61060,60606,60702,1242.074,2021-11-16 15:00:00+00:00
1637078400000,60702,60900,60366,60652,946.856,2021-11-16 16:00:00+00:00
1637082000000,60652,60780,60164.5,60482,867.807,2021-11-16 17:00:00+00:00
1637085600000,60482,60632,59807,59923.5,793.365,2021-11-16 18:00:00+00:00
1637089200000,59923.5,60673.5,59821,60255,1599.957,2021-11-16 19:00:00+00:00
1637092800000,60255,60255,59139,59755,2641.899,2021-11-16 20:00:00+00:00
1637096400000,59755,60961.5,59702,60506,1753.458,2021-11-16 21:00:00+00:00
1637100000000,60506,61159.5,60412.5,60630,1065.15,2021-11-16 22:00:00+00:00
1637103600000,60630,60699,60082,60111,785.58,2021-11-16 23:00:00+00:00
1637107200000,60111,60447,59527,59793,1944.515,2021-11-17 00:00:00+00:00
1637110800000,59793,60322.5,59313,59402.5,1614.639,2021-11-17 01:00:00+00:00
1637114400000,59402.5,59757,59162.5,59418.5,1516.381,2021-11-17 02:00:00+00:00
1637118000000,59418.5,59800,58551.5,59063.5,3407.312,2021-11-17 03:00:00+00:00
1637121600000,59063.5,59489.5,58600,59434,2690.178,2021-11-17 04:00:00+00:00
1637125200000,59434,59839.5,59301,59628,1349.586,2021-11-17 05:00:00+00:00
1637128800000,59628,59775,59333.5,59632,1069.766,2021-11-17 06:00:00+00:00
1637132400000,59632,60155,59415.5,59746.5,1431.355,2021-11-17 07:00:00+00:00
1637136000000,59746.5,60010,59631,59642.5,1148.583,2021-11-17 08:00:00+00:00
1637139600000,59642.5,59643,58852.5,58980,1764.349,2021-11-17 09:00:00+00:00
1637143200000,58980,60600,58350,60518,4792.675,2021-11-17 10:00:00+00:00
1637146800000,60518,60930.5,60349,60780,1953.946,2021-11-17 11:00:00+00:00
1637150400000,60780,60800,60453.5,60477,921.394,2021-11-17 12:00:00+00:00
1637154000000,60477,60567,60121,60121.5,1242.572,2021-11-17 13:00:00+00:00
1637157600000,60121.5,60326.5,59609.5,59643,1914.107,2021-11-17 14:00:00+00:00
1637161200000,59643,59799.5,59377,59640.5,1479.376,2021-11-17 15:00:00+00:00
1637164800000,59640.5,60471,59446.5,60434.5,2039.566,2021-11-17 16:00:00+00:00
1637168400000,60434.5,60500,60023,60261,1040.415,2021-11-17 17:00:00+00:00
1637172000000,60261,60650,60261,60468.5,936.455,2021-11-17 18:00:00+00:00
1637175600000,60468.5,60650,60150.5,60228.5,571.373,2021-11-17 19:00:00+00:00
1637179200000,60228.5,60606.5,60055.5,60424,647.918,2021-11-17 20:00:00+00:00
1637182800000,60424,60424,59784,60140,768.829,2021-11-17 21:00:00+00:00
1637186400000,60140,60151,59681,59992,645.412,2021-11-17 22:00:00+00:00
1637190000000,59992,60500,59858.5,60370.5,781.271,2021-11-17 23:00:00+00:00
1637193600000,60370.5,60775,60182,60520.5,1119.321,2021-11-18 00:00:00+00:00
1637197200000,60520.5,61097,60125,60600,1743.871,2021-11-18 01:00:00+00:00
1637200800000,60600,60800,60427,60675.5,781.912,2021-11-18 02:00:00+00:00
1637204400000,60675.5,60679.5,59899,59899,1198.87,2021-11-18 03:00:00+00:00
1637208000000,59899,60100,59686,59700.5,1501.168,2021-11-18 04:00:00+00:00
1637211600000,59700.5,59899.5,59600,59810,790.254,2021-11-18 05:00:00+00:00
1637215200000,59810,60039.5,59649,59850,777.803,2021-11-18 06:00:00+00:00
1637218800000,59850,59900,59560,59784.5,734.317,2021-11-18 07:00:00+00:00
1637222400000,59784.5,59847,59520,59700,956.285,2021-11-18 08:00:00+00:00
1637226000000,59700,59767,59054,59340,1933.518,2021-11-18 09:00:00+00:00
1637229600000,59340,59849,59028,59836,1471.864,2021-11-18 10:00:00+00:00
1637233200000,59836,59975,59200,59243.5,1092.466,2021-11-18 11:00:00+00:00
1637236800000,59243.5,59960,59066,59154,2612.073,2021-11-18 12:00:00+00:00
1637240400000,59154,59783.5,58810,59225,3104.107,2021-11-18 13:00:00+00:00
1637244000000,59225,59330.5,58850,58971,1855.034,2021-11-18 14:00:00+00:00
1637247600000,58971,59355,57556.5,58145.5,8681.051,2021-11-18 15:00:00+00:00
1637251200000,58145.5,58566.5,57210.5,57370.5,6048.975,2021-11-18 16:00:00+00:00
1637254800000,57370.5,58103.5,56550,57598.5,6391.558,2021-11-18 17:00:00+00:00
1637258400000,57598.5,58114,57570.5,58051,1221.363,2021-11-18 18:00:00+00:00
1637262000000,58051,58365,57774.5,57980.5,1270.05,2021-11-18 19:00:00+00:00
1637265600000,57980.5,58470,57644.5,57987,1272.093,2021-11-18 20:00:00+00:00
1637269200000,57987,58244,57452,57629,1264.432,2021-11-18 21:00:00+00:00
1637272800000,57629,57696.5,56561,56652.5,2722.17,2021-11-18 22:00:00+00:00
1637276400000,56652.5,57025.5,56483,56932.5,2333.253,2021-11-18 23:00:00+00:00
1637280000000,56932.5,57534,56714.5,57529,2024.383,2021-11-19 00:00:00+00:00
1637283600000,57529,57563,56700,56750.5,1521.518,2021-11-19 01:00:00+00:00
1637287200000,56750.5,56981.5,55791.5,56120,3197.533,2021-11-19 02:00:00+00:00
1637290800000,56120,56248.5,55665.5,55910.5,2387.823,2021-11-19 03:00:00+00:00
1637294400000,55910.5,56314,55860.5,56283,1165.549,2021-11-19 04:00:00+00:00
1637298000000,56283,56470,56054,56418,1146.79,2021-11-19 05:00:00+00:00
1637301600000,56418,56464.5,56176,56320.5,945.949,2021-11-19 06:00:00+00:00
1637305200000,56320.5,56449.5,55905.5,56010,1099.819,2021-11-19 07:00:00+00:00
1637308800000,56010,57415,56009.5,57050,3190.833,2021-11-19 08:00:00+00:00
1637312400000,57050,57509,56988,57035.5,1194.703,2021-11-19 09:00:00+00:00
1637316000000,57035.5,57051,56735,56923,964.256,2021-11-19 10:00:00+00:00
1637319600000,56923,57234.5,56540,57036,1714.498,2021-11-19 11:00:00+00:00
1637323200000,57036,57345,56918.5,56918.5,1191.422,2021-11-19 12:00:00+00:00
1637326800000,56918.5,57716.5,56753,57619.5,2181.424,2021-11-19 13:00:00+00:00
1637330400000,57619.5,58094,57570.5,58000,2116.522,2021-11-19 14:00:00+00:00
1637334000000,58000,58179.5,57665.5,57874.5,1231.839,2021-11-19 15:00:00+00:00
1637337600000,57874.5,58307.5,57774,58195,1507.957,2021-11-19 16:00:00+00:00
1637341200000,58195,58300,57984,58012,1221.781,2021-11-19 17:00:00+00:00
1637344800000,58012,58068.5,57803,57894,761.71,2021-11-19 18:00:00+00:00
1637348400000,57894,58091.5,57680,58074,602.013,2021-11-19 19:00:00+00:00
1637352000000,58074,58117.5,57720,57811.5,682.228,2021-11-19 20:00:00+00:00
1637355600000,57811.5,57937,57564,57834,511.909,2021-11-19 21:00:00+00:00
1637359200000,57834,57982,57734.5,57844.5,466.663,2021-11-19 22:00:00+00:00
1637362800000,57844.5,58150.5,57774,58095.5,545.86,2021-11-19 23:00:00+00:00
1637366400000,58095.5,58600,58003.5,58239.5,1754.864,2021-11-20 00:00:00+00:00
1637370000000,58239.5,58867.5,58220,58802,1419.567,2021-11-20 01:00:00+00:00
1637373600000,58802,58968,58753.5,58782,730.415,2021-11-20 02:00:00+00:00
1637377200000,58782,58819.5,58495,58561,708.729,2021-11-20 03:00:00+00:00
1637380800000,58561,58590,58400,58530.5,461.71,2021-11-20 04:00:00+00:00
1637384400000,58530.5,58570,58300,58429.5,563.853,2021-11-20 05:00:00+00:00
1637388000000,58429.5,58844,58330,58647,868.659,2021-11-20 06:00:00+00:00
1637391600000,58647,58715,58400,58423.5,408.815,2021-11-20 07:00:00+00:00
1637395200000,58423.5,58650,58362.5,58500,463.905,2021-11-20 08:00:00+00:00
1637398800000,58500,58650,58433.5,58514.5,271,2021-11-20 09:00:00+00:00
1637402400000,58514.5,58770,58416.5,58537,660.658,2021-11-20 10:00:00+00:00
1637406000000,58537,58675,58467.5,58645,306.304,2021-11-20 11:00:00+00:00
1637409600000,58645,58839,58529,58608,540.078,2021-11-20 12:00:00+00:00
1637413200000,58608,58675,58450,58507,498.8,2021-11-20 13:00:00+00:00
1637416800000,58507,58719.5,58362,58396,895.512,2021-11-20 14:00:00+00:00
1637420400000,58396,58436.5,57550,57645.5,2510.125,2021-11-20 15:00:00+00:00
1637424000000,57645.5,57908,57291.5,57805.5,1618.951,2021-11-20 16:00:00+00:00
1637427600000,57805.5,57951.5,57658.5,57951,624.061,2021-11-20 17:00:00+00:00
1637431200000,57951,59686,57880,59458,4006.51,2021-11-20 18:00:00+00:00
1637434800000,59458,59521.5,59283,59474,747.435,2021-11-20 19:00:00+00:00
1637438400000,59474,59555,59368,59432.5,590.576,2021-11-20 20:00:00+00:00
1637442000000,59432.5,59695,59394,59640.5,607.317,2021-11-20 21:00:00+00:00
1637445600000,59640.5,59760.5,59572.5,59750,486.793,2021-11-20 22:00:00+00:00
1637449200000,59750,59863.5,59550,59731,766.516,2021-11-20 23:00:00+00:00
1637452800000,59731,59778,59313,59393,1109.604,2021-11-21 00:00:00+00:00
1637456400000,59393,59477.5,59313.5,59380,398.253,2021-11-21 01:00:00+00:00
1637460000000,59380,59383.5,58740,59125,1212.361,2021-11-21 02:00:00+00:00
1637463600000,59125,59198,58602,58729,945.1,2021-11-21 03:00:00+00:00
1637467200000,58729,59011,58636.5,58650,684.93,2021-11-21 04:00:00+00:00
1637470800000,58650,59025,58599,59025,596.472,2021-11-21 05:00:00+00:00
1637474400000,59025,59272.5,58902.5,59204.5,652.474,2021-11-21 06:00:00+00:00
1637478000000,59204.5,59215.5,59018.5,59019,457.341,2021-11-21 07:00:00+00:00
1637481600000,59019,59105,58692.5,58800.5,793.906,2021-11-21 08:00:00+00:00
1637485200000,58800.5,58965,58763,58950,519.11,2021-11-21 09:00:00+00:00
1637488800000,58950,59009.5,58532,58856,810.139,2021-11-21 10:00:00+00:00
1637492400000,58856,59363.5,58597,58741,1886.386,2021-11-21 11:00:00+00:00
1637496000000,58741,59349.5,58711,59103,1467.66,2021-11-21 12:00:00+00:00
1637499600000,59103,59103,58842,58860.5,662.256,2021-11-21 13:00:00+00:00
1637503200000,58860.5,59072,58733.5,58934,953.68,2021-11-21 14:00:00+00:00
1637506800000,58934,59280,58866.5,59240,922.374,2021-11-21 15:00:00+00:00
1637510400000,59240,59927,59156,59865,1998.782,2021-11-21 16:00:00+00:00
1637514000000,59865,60047.5,59424,59471,1590.64,2021-11-21 17:00:00+00:00
1637517600000,59471,59535.5,59270.5,59467.5,732.623,2021-11-21 18:00:00+00:00
1637521200000,59467.5,59569.5,59209,59322.5,498.816,2021-11-21 19:00:00+00:00
1637524800000,59322.5,59693.5,59290,59627,503.244,2021-11-21 20:00:00+00:00
1637528400000,59627,59655,59400,59485,313.843,2021-11-21 21:00:00+00:00
1637532000000,59485,59519,58944.5,59134,731.376,2021-11-21 22:00:00+00:00
1637535600000,59134,59288.5,58560,58627,1088.271,2021-11-21 23:00:00+00:00
1637539200000,58627,58773,57850,58171.5,2645.827,2021-11-22 00:00:00+00:00
1637542800000,58171.5,58230,57708,58056,1422.941,2021-11-22 01:00:00+00:00
1637546400000,58056,58120,57142,57706.5,2373.218,2021-11-22 02:00:00+00:00
1637550000000,57706.5,57800,57027.5,57423,2000.847,2021-11-22 03:00:00+00:00
1637553600000,57423,57542.5,57124,57125,1102.924,2021-11-22 04:00:00+00:00
1637557200000,57125,57489.5,56735,57480,1917.895,2021-11-22 05:00:00+00:00
1637560800000,57480,57499,57064,57360.5,979.932,2021-11-22 06:00:00+00:00
1637564400000,57360.5,57788,57320,57332,1288.919,2021-11-22 07:00:00+00:00
1637568000000,57332,57619.5,57320,57415.5,630.038,2021-11-22 08:00:00+00:00
1637571600000,57415.5,57865,57200,57201.5,1168.087,2021-11-22 09:00:00+00:00
1637575200000,57201.5,57428,57020,57400.5,962.796,2021-11-22 10:00:00+00:00
1637578800000,57400.5,57555,57212.5,57228.5,659.084,2021-11-22 11:00:00+00:00
1637582400000,57228.5,58049.5,57114,57205.5,2172.385,2021-11-22 12:00:00+00:00
1637586000000,57205.5,59692,56601,58888.5,6900.371,2021-11-22 13:00:00+00:00
1637589600000,58888.5,59013.5,58160,58299.5,2120.336,2021-11-22 14:00:00+00:00
1637593200000,58299.5,58462,57951.5,58217.5,1236.612,2021-11-22 15:00:00+00:00
1637596800000,58217.5,58263,57669.5,57772,1372.494,2021-11-22 16:00:00+00:00
1637600400000,57772,57801,57312,57450,1118.579,2021-11-22 17:00:00+00:00
1637604000000,57450,57450,56450,56500,2082.166,2021-11-22 18:00:00+00:00
1637607600000,56500,57090,55828,56001.5,4355.67,2021-11-22 19:00:00+00:00
1637611200000,56001.5,56369,55700,55865.5,2153.376,2021-11-22 20:00:00+00:00
1637614800000,55865.5,56441,55614,56280,2511.457,2021-11-22 21:00:00+00:00
1637618400000,56280,56712.5,56110,56710,1058.874,2021-11-22 22:00:00+00:00
1637622000000,56710,56710,56250,56278,966.288,2021-11-22 23:00:00+00:00
1637625600000,56278,56859,56015,56592.5,1643.167,2021-11-23 00:00:00+00:00
1637629200000,56592.5,56928,56502,56851,1270.23,2021-11-23 01:00:00+00:00
1637632800000,56851,56978,56675,56933,839.883,2021-11-23 02:00:00+00:00
1637636400000,56933,57293,56830.5,56965,1159.914,2021-11-23 03:00:00+00:00
1637640000000,56965,57029.5,56789,56820.5,564.464,2021-11-23 04:00:00+00:00
1637643600000,56820.5,56860,56366.5,56579,1053.728,2021-11-23 05:00:00+00:00
1637647200000,56579,56673.5,56250,56416.5,852.142,2021-11-23 06:00:00+00:00
1637650800000,56416.5,56417,55888,56076,1382.138,2021-11-23 07:00:00+00:00
1637654400000,56076,56470.5,55740.5,56309,2001.526,2021-11-23 08:00:00+00:00
1637658000000,56309,57359,55300,56633.5,5780.868,2021-11-23 09:00:00+00:00
1637661600000,56633.5,57748.5,56287,56350,4939.92,2021-11-23 10:00:00+00:00
1637665200000,56350,56570,55942.5,56139,1857.627,2021-11-23 11:00:00+00:00
1637668800000,56139,56471,56139,56334,1005.246,2021-11-23 12:00:00+00:00
1637672400000,56334,56938.5,56333.5,56793,1533.006,2021-11-23 13:00:00+00:00
1637676000000,56793,57687,56564.5,57686.5,2935.623,2021-11-23 14:00:00+00:00
1637679600000,57686.5,57740,56880,56892.5,1713.787,2021-11-23 15:00:00+00:00
1637683200000,56892.5,57600,56892,57472,1250.528,2021-11-23 16:00:00+00:00
1637686800000,57472,57681,57257.5,57298.5,827.434,2021-11-23 17:00:00+00:00
1637690400000,57298.5,57585,57165,57449.5,556.646,2021-11-23 18:00:00+00:00
1637694000000,57449.5,57902,57281.5,57810.5,903.951,2021-11-23 19:00:00+00:00
1637697600000,57810.5,57879.5,57441,57879,798.633,2021-11-23 20:00:00+00:00
1637701200000,57879,57885,57565,57730.5,544.09,2021-11-23 21:00:00+00:00
1637704800000,57730.5,57776,57485,57588,507.053,2021-11-23 22:00:00+00:00
1637708400000,57588,57776.5,57488,57586.5,649.974,2021-11-23 23:00:00+00:00
1637712000000,57586.5,57732,57506,57532.5,685.456,2021-11-24 00:00:00+00:00
1637715600000,57532.5,57532.5,57058,57058,1061.567,2021-11-24 01:00:00+00:00
1637719200000,57058,57123,56125,56271.5,2186.856,2021-11-24 02:00:00+00:00
1637722800000,56271.5,56475,56271,56431.5,694.677,2021-11-24 03:00:00+00:00
1637726400000,56431.5,56796,56390,56587.5,829.26,2021-11-24 04:00:00+00:00
1637730000000,56587.5,56789,56522,56630.5,365.022,2021-11-24 05:00:00+00:00
1637733600000,56630.5,56744.5,56274.5,56628,971.846,2021-11-24 06:00:00+00:00
1637737200000,56628,56710.5,56459.5,56555.5,664.383,2021-11-24 07:00:00+00:00
1637740800000,56555.5,57472,56457.5,56894,2123.246,2021-11-24 08:00:00+00:00
1637744400000,56894,57031,56710,56737.5,777.096,2021-11-24 09:00:00+00:00
1637748000000,56737.5,56926,56473.5,56473.5,722.692,2021-11-24 10:00:00+00:00
1637751600000,56473.5,56797.5,56386,56683.5,665.538,2021-11-24 11:00:00+00:00
1637755200000,56683.5,56769.5,56461,56495.5,592.926,2021-11-24 12:00:00+00:00
1637758800000,56495.5,56921,56022,56091.5,2004.914,2021-11-24 13:00:00+00:00
1637762400000,56091.5,56410,55935,56180.5,1797.185,2021-11-24 14:00:00+00:00
1637766000000,56180.5,57193,56140,56780,1856.893,2021-11-24 15:00:00+00:00
1637769600000,56780,56862.5,56599.5,56625,714.359,2021-11-24 16:00:00+00:00
1637773200000,56625,56776.5,56552.5,56590,390.831,2021-11-24 17:00:00+00:00
1637776800000,56590,57133.5,56572.5,56828,734.609,2021-11-24 18:00:00+00:00
1637780400000,56828,56915,56631,56885,292.853,2021-11-24 19:00:00+00:00
1637784000000,56885,57442.5,56796.5,57442.5,963.088,2021-11-24 20:00:00+00:00
1637787600000,57442.5,57495,57230,57355.5,726.161,2021-11-24 21:00:00+00:00
1637791200000,57355.5,57455,56887,57040,690.396,2021-11-24 22:00:00+00:00
1637794800000,57040,57250,57033.5,57185.5,478.356,2021-11-24 23:00:00+00:00
1637798400000,57185.5,58330,57164,58053,2209.358,2021-11-25 00:00:00+00:00
1637802000000,58053,58285,57764.5,57800,1091.592,2021-11-25 01:00:00+00:00
